name,susceptible,exposed,infected_tested,infected_nottested,removed_tested,removed_nottested
Baarle-Nassau,6653.979734079247,0.32481062783326164,0.020657369968884093,0.2892031795643773,0.025706316225872335,0.35988842716221264
Bergen op Zoom,66165.62986389764,2.836443925279568,0.1887327855389072,2.642258997544701,0.24684669293396608,3.455853701075526
Best,29180.206611278667,1.5901833303606834,0.0973531324871248,1.3629438548197472,0.11619389357799362,1.626714510091911
Boekel,10413.401702914305,0.5094508296839447,0.03235407388175613,0.4529570343445859,0.04023567651903332,0.5632994712664666
Boxmeer,28705.444428653907,1.481052833976069,0.09238872217608503,1.2934421104651903,0.11257917863151795,1.5761085008412512
Boxtel,30650.535187991423,1.379696271019562,0.09002590562388611,1.2603626787344056,0.11564847688012908,1.6190786763218072
Breda,182172.50819603092,8.681180210428852,0.5557242397148325,7.7801393560076555,0.6983173441985908,9.776442818780271
Deurne,31915.252485313984,1.4827201159275731,0.09596675734297411,1.3435346028016373,0.12168621399599445,1.7036069959439226
Dongen,25496.166944386194,1.206855463144698,0.07748306799083804,1.0847629518717326,0.09759694205314488,1.3663571887440285
Eersel,18542.022793701475,0.9756686272388088,0.06038217426414236,0.8453504396979931,0.07305367048817932,1.0227513868345108
Eindhoven,226834.92271638804,11.245466179528318,0.7099759121619899,9.939662770267859,0.8788119166673215,12.303366833342503
Etten-Leur,43018.65929485557,1.9708785264811857,0.12804001179904392,1.7925601651866148,0.1632817627306979,2.28594467822977
